Event Name,AttendeeID,Event Start Date,Event Scheduled Start Time,Event Scheduled End Time,Event/Recording Scheduled Duration,Event Actual Start Time,Event Actual End Time,Event/Recording Actual Duration,User Type,Invited,Registered,Attended,Join Time,Leave Time,Attendance Duration,Attention to Duration ratio*,Attention to Attendance ratio**
Master the tidyverse - session 1: introduction and ggplot2,149,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:18 pm GMT,4:30 pm GMT,11.0 mins,6%,100%
Master the tidyverse - session 1: introduction and ggplot2,123,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:58 pm GMT,4:30 pm GMT,151.0 mins,67%,87%
Master the tidyverse - session 1: introduction and ggplot2,124,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,4:41 pm GMT,4:58 pm GMT,16.0 mins,1%,11%
Master the tidyverse - session 1: introduction and ggplot2,124,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:34 pm GMT,151.0 mins,4%,6%
Master the tidyverse - session 1: introduction and ggplot2,55,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:31 pm GMT,150.0 mins,11%,14%
Master the tidyverse - session 1: introduction and ggplot2,240,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:39 pm GMT,156.0 mins,7%,9%
Master the tidyverse - session 1: introduction and ggplot2,45,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:48 pm GMT,165.0 mins,26%,31%
Master the tidyverse - session 1: introduction and ggplot2,70,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:56 pm GMT,4:36 pm GMT,159.0 mins,14%,17%
Master the tidyverse - session 1: introduction and ggplot2,173,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:30 pm GMT,4:11 pm GMT,41.0 mins,2%,8%
Master the tidyverse - session 1: introduction and ggplot2,25,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:43 pm GMT,4:49 pm GMT,126.0 mins,52%,82%
Master the tidyverse - session 1: introduction and ggplot2,10,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:31 pm GMT,150.0 mins,10%,13%
Master the tidyverse - session 1: introduction and ggplot2,145,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:34 pm GMT,154.0 mins,54%,69%
Master the tidyverse - session 1: introduction and ggplot2,73,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:30 pm GMT,149.0 mins,76%,100%
Master the tidyverse - session 1: introduction and ggplot2,128,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:02 pm GMT,1.0 min,0%,100%
Master the tidyverse - session 1: introduction and ggplot2,169,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:59 pm GMT,4:30 pm GMT,150.0 mins,2%,3%
Master the tidyverse - session 1: introduction and ggplot2,40,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:35 pm GMT,3:55 pm GMT,80.0 mins,4%,11%
Master the tidyverse - session 1: introduction and ggplot2,67,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:32 pm GMT,152.0 mins,2%,2%
Master the tidyverse - session 1: introduction and ggplot2,102,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:13 pm GMT,2:28 pm GMT,15.0 mins,5%,61%
Master the tidyverse - session 1: introduction and ggplot2,172,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:21 pm GMT,3:31 pm GMT,10.0 mins,4%,71%
Master the tidyverse - session 1: introduction and ggplot2,107,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:17 pm GMT,4:58 pm GMT,160.0 mins,55%,68%
Master the tidyverse - session 1: introduction and ggplot2,107,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:05 pm GMT,122.0 mins,8%,13%
Master the tidyverse - session 1: introduction and ggplot2,159,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:55 pm GMT,4:43 pm GMT,167.0 mins,37%,43%
Master the tidyverse - session 1: introduction and ggplot2,184,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:58 pm GMT,177.0 mins,4%,5%
Master the tidyverse - session 1: introduction and ggplot2,157,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:29 pm GMT,148.0 mins,8%,10%
Master the tidyverse - session 1: introduction and ggplot2,59,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:33 pm GMT,152.0 mins,15%,19%
Master the tidyverse - session 1: introduction and ggplot2,80,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:30 pm GMT,148.0 mins,22%,29%
Master the tidyverse - session 1: introduction and ggplot2,214,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:10 pm GMT,4:58 pm GMT,167.0 mins,57%,67%
Master the tidyverse - session 1: introduction and ggplot2,68,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,2:22 pm GMT,21.0 mins,8%,72%
Master the tidyverse - session 1: introduction and ggplot2,200,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:31 pm GMT,4:30 pm GMT,119.0 mins,30%,49%
Master the tidyverse - session 1: introduction and ggplot2,122,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:30 pm GMT,147.0 mins,41%,55%
Master the tidyverse - session 1: introduction and ggplot2,175,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,4:31 pm GMT,146.0 mins,4%,5%
Master the tidyverse - session 1: introduction and ggplot2,175,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:02 pm GMT,4:31 pm GMT,148.0 mins,76%,100%
Master the tidyverse - session 1: introduction and ggplot2,230,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:27 pm GMT,4:29 pm GMT,62.0 mins,14%,46%
Master the tidyverse - session 1: introduction and ggplot2,230,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:19 pm GMT,3:26 pm GMT,67.0 mins,2%,5%
Master the tidyverse - session 1: introduction and ggplot2,54,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:06 pm GMT,4:09 pm GMT,122.0 mins,7%,12%
Master the tidyverse - session 1: introduction and ggplot2,13,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:57 pm GMT,4:30 pm GMT,153.0 mins,61%,78%
Master the tidyverse - session 1: introduction and ggplot2,206,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:11 pm GMT,4:32 pm GMT,140.0 mins,22%,31%
Master the tidyverse - session 1: introduction and ggplot2,44,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:36 pm GMT,156.0 mins,9%,11%
Master the tidyverse - session 1: introduction and ggplot2,19,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:01 pm GMT,4:35 pm GMT,154.0 mins,38%,48%
Master the tidyverse - session 1: introduction and ggplot2,46,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:11 pm GMT,3:50 pm GMT,99.0 mins,10%,20%
Master the tidyverse - session 1: introduction and ggplot2,189,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,3:11 pm GMT,4:32 pm GMT,81.0 mins,9%,22%
Master the tidyverse - session 1: introduction and ggplot2,189,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:38 pm GMT,3:11 pm GMT,32.0 mins,17%,100%
Master the tidyverse - session 1: introduction and ggplot2,189,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:07 pm GMT,2:38 pm GMT,30.0 mins,15%,100%
Master the tidyverse - session 1: introduction and ggplot2,211,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:31 pm GMT,145.0 mins,5%,7%
Master the tidyverse - session 1: introduction and ggplot2,126,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:30 pm GMT,144.0 mins,3%,4%
Master the tidyverse - session 1: introduction and ggplot2,219,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:03 pm GMT,4:58 pm GMT,174.0 mins,3%,3%
Master the tidyverse - session 1: introduction and ggplot2,178,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,4:42 pm GMT,162.0 mins,39%,48%
Master the tidyverse - session 1: introduction and ggplot2,15,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:04 pm GMT,4:01 pm GMT,116.0 mins,27%,46%
Master the tidyverse - session 1: introduction and ggplot2,17,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:07 pm GMT,4:45 pm GMT,157.0 mins,15%,19%
Master the tidyverse - session 1: introduction and ggplot2,236,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:00 pm GMT,2:38 pm GMT,38.0 mins,4%,22%
Master the tidyverse - session 1: introduction and ggplot2,248,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:58 pm GMT,4:30 pm GMT,152.0 mins,23%,30%
Master the tidyverse - session 1: introduction and ggplot2,32,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:16 pm GMT,4:58 pm GMT,162.0 mins,5%,6%
Master the tidyverse - session 1: introduction and ggplot2,72,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,2:05 pm GMT,4:30 pm GMT,144.0 mins,54%,74%
Master the tidyverse - session 1: introduction and ggplot2,105,"January 17, 2020 GMT",2:00 pm GMT,5:15 pm GMT,195.0 mins,1:41 pm GMT,4:58 pm GMT,196.0 mins,Attendee,No,No,Yes,1:55 pm GMT,4:30 pm GMT,154.0 mins,65%,83%
